time,open,high,low,close,EMA,MA,RSI
2016-03-16,6477719606,6501220903,6430815575,6492138916,5582021898,6345269787,53.71576688
2016-03-17,6491026875,6535766992,6466605955,6517867404,5591333793,6352038321,54.95743993
2016-03-18,6516326280,6521995262,6273420588,6351622381,5598898854,6352022010,46.31200517
2016-03-19,6345328335,6390216304,6286200790,6371544659,5606586872,6352787604,47.38028219
2016-03-20,6370290459,6434719142,6339248515,6418875351,5614669344,6355379280,49.92933368
2016-03-21,6408597820,6437375266,6339625140,6426375067,5622746018,6358163429,50.3398447
2016-03-22,6418263612,6512357155,6399815643,6501379430,5631488639,6363779742,54.36911785
2016-03-23,6498047777,6545362103,6447806158,6521548041,5640344952,6369966735,55.41664553
2016-03-24,6522262884,6540042977,6441833915,6489797573,5648797216,6374665983,53.34066211
2016-03-25,6491093394,6527108467,6434670741,6502428913,5657291064,6379676294,54.07770242
2016-03-26,6499970551,6525655889,6469074973,6520996661,5665885150,6385218269,55.19802808
2016-03-27,6532417740,6536753007,6505931895,6520180911,5674385605,6390510922,55.13438875
2016-03-28,6644998424,6654960003,6569434875,6616877155,5683763630,6399388029,60.89041334
2016-03-29,6618120199,6651657295,6369761815,6515632969,5692040937,6403946654,53.19510701
2016-03-30,6507612204,6518401560,6390382523,6476761871,5699849106,6406802153,50.55349187
2016-03-31,6475504771,6531948172,6434943030,6489599081,5707707314,6410049091,51.41163296
2016-04-01,6490599821,6532248116,6467000835,6518038704,5715770313,6414283978,53.3434823
2016-04-02,6518256870,6588551957,6510660247,6564179827,5724212199,6420162247,56.37412084
2016-04-03,6578801577,6586449224,6520708362,6574941287,5732677165,6426232013,57.07445507
2016-04-04,6567407985,6595168538,6522612179,6571899866,5741027640,6431944478,56.79694665
2016-04-05,6570336021,6641206289,6530427064,6627733714,5749850586,6439622487,60.58568094
2016-04-06,6628220562,6635621483,6582951381,6601422185,5758323935,6445967573,58.00418045
2016-04-07,6595140883,6620436484,6551207210,6582773822,5766527416,6451332524,56.17716859
2016-04-08,6583318223,6650119376,6518566330,6546941460,5774292730,6455081894,52.73969696
2016-04-09,6546437931,6564433118,6446770199,6550097002,5782012176,6458807977,53.01237239
